"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_GK3_WERT";"Y_GK3_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3026692";"26692";"de:06435:26692";"Grimmelshausenstraße";"Bad Soden-Salmünster-Salmünster Grimmelshausenstr.";"3526186";"5570001";"9,36622256224979";"50,2654772593407";"KVG MKK";"0";"10.12.2011";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
"3015833";"15833";"de:06435:15833";"Harnischfegerschule";"Bad Soden-Salmünster-Salmünst. Harnischfegerschule";"3526161";"5570817";"9,36592824964789";"50,2728140785093";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
"3015789";"15789";"de:06435:15789";"Obertor";"Bad Soden-Salmünster-Salmünster Obertor";"3526338";"5571441";"9,36845440779924";"50,2784158773582";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
"3015790";"15790";"de:06435:15790";"Schlüchterner Straße";"Bad Soden-Salmünster-Salmünster Schlüchterner Str.";"3527035";"5572226";"9,3782884310892";"50,2854414213595";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
"3026963";"26963";"de:06435:26963";"Weinstraße";"Bad Soden-Salmünster-Salmünster Weinstraße";"3526379";"5570745";"9,36898113808011";"50,2721571267368";"KVG MKK";"0";"15.12.2024";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
"3022838";"22838";"de:06435:22838";"Salzstraße";"Bad Soden-Salmünster-Wahlert Salzstraße";"3526078";"5575514";"9,36508755414631";"50,3150428673709";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Wahlert";"06";"4";"35";"002";"100"
"3022660";"22660";"de:06435:22660";"Forstamt";"Bad Soden-Salmünster-Hausen Forstamt";"3528006";"5570414";"9,39177834739056";"50,269106687621";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Hausen";"06";"4";"35";"002";"110"
"3026972";"26972";"de:06435:26972";"Spessarttor";"Bad Soden-Salmünster-Hausen Spessarttor";"3527150";"5570632";"9,37978774809875";"50,2711063839422";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Hausen";"06";"4";"35";"002";"110"
"3026927";"26927";"de:06435:26927";"Freibad";"Biebergemünd-Bieber Freibad";"3523315";"5558306";"9,32524002793241";"50,1604596770751";"KVG MKK";"0";"01.03.2024";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Bieber";"06";"4";"35";"003";"010"
"3026853";"26853";"de:06435:26853";"Gassen";"Biebergemünd-Bieber Gassen";"3524157";"5558451";"9,33703233316334";"50,1617295765661";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Bieber";"06";"4";"35";"003";"010"
"3026882";"26882";"de:06435:26882";"Grund-/Hauptschule";"Biebergemünd-Bieber Grund-/Hauptschule";"3523712";"5558449";"9,33080462001383";"50,1617295337141";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Bieber";"06";"4";"35";"003";"010"
"3026854";"26854";"de:06435:26854";"Rathaus";"Biebergemünd-Bieber Rathaus";"3523474";"5558214";"9,32745944760744";"50,1596263284585";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Bieber";"06";"4";"35";"003";"010"
"3026539";"26539";"de:06435:26539";"Röhrig";"Biebergemünd-Bieber Röhrig";"3524792";"5558196";"9,34590230812447";"50,1594109442791";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Bieber";"06";"4";"35";"003";"010"
"3026538";"26538";"de:06435:26538";"Dorfgemeinschaftshaus";"Biebergemünd-Breitenborn Dorfgemeinschaftshaus";"3518603";"5558812";"9,25932361143031";"50,165174953565";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Breitenborn-Lützel";"06";"4";"35";"003";"020"
"3026798";"26798";"de:06435:26798";"Lützel Huckelheimer Weg";"Biebergemünd-Breitenborn Lützel Huckelheimer Weg";"3517952";"5557959";"9,25017229084879";"50,1575264236112";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Breitenborn-Lützel";"06";"4";"35";"003";"020"
"3026790";"26790";"de:06435:26790";"Alter Bahnhof";"Biebergemünd-Kassel (MKK) Alter Bahnhof";"3519616";"5564005";"9,27376860688357";"50,2118276918668";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3026729";"26729";"de:06435:26729";"Gemeindezentrum";"Biebergemünd-Kassel (MKK) Gemeindezentrum";"3519494";"5564542";"9,27208698904901";"50,2166593520536";"KVG MKK";"0";"15.12.2013";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3022727";"22727";"de:06435:22727";"In der Strutt";"Biebergemünd-Kassel (MKK) In der Strutt";"3520050";"5560923";"9,27968634931647";"50,1841058973396";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3026535";"26535";"de:06435:26535";"Kirche";"Biebergemünd-Kassel (MKK) Kirche";"3519872";"5563452";"9,27732610828928";"50,2068476881433";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3026689";"26689";"de:06435:26689";"Nahversorgungszentrum";"Biebergemünd-Kassel (MKK) Nahversorgungszentrum";"3519548";"5564149";"9,27282337284431";"50,2131244997745";"KVG MKK";"0";"11.12.2011";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3026678";"26678";"de:06435:26678";"Neuer Friedhof";"Biebergemünd-Kassel (MKK) Neuer Friedhof";"3519888";"5562760";"9,27751407722284";"50,2006260550966";"KVG MKK";"0";"11.12.2011";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3026791";"26791";"de:06435:26791";"Schule";"Biebergemünd-Kassel (MKK) Schule";"3519877";"5563247";"9,27738544099933";"50,2050045663079";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3041751";"41751";"de:06435:41751";"Sportplatz (Ersatz)";"Biebergemünd-Kassel Sportplatz (Ersatz)";"3519727";"5563138";"9,27527869600036";"50,2040296623273";"KVG MKK";"0";"04.09.2023";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Kassel";"06";"4";"35";"003";"030"
"3026877";"26877";"de:06435:26877";"B 276";"Biebergemünd-Lanzingen B 276";"3519843";"5560005";"9,27674031073845";"50,1758599782521";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Lanzingen";"06";"4";"35";"003";"040"
"3004572";"4572";"de:06435:4572";"Brücke";"Biebergemünd-Lanzingen Brücke";"3519782";"5560141";"9,27589344219435";"50,1770846633074";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Lanzingen";"06";"4";"35";"003";"040"
"3026793";"26793";"de:06435:26793";"Kindergarten";"Biebergemünd-Lanzingen Kindergarten";"3520093";"5560310";"9,2802560816532";"50,1785935382517";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Lanzingen";"06";"4";"35";"003";"040"
"3026788";"26788";"de:06435:26788";"Mitte";"Biebergemünd-Lanzingen Mitte";"3519927";"5560402";"9,27793696143777";"50,1794262200175";"KVG MKK";"0";"13.12.2015";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Lanzingen";"06";"4";"35";"003";"040"
"3026878";"26878";"de:06435:26878";"B 276";"Biebergemünd-Roßbach B 276";"3521102";"5558645";"9,29428949589837";"50,1635900711087";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Roßbach";"06";"4";"35";"003";"050"
"3026884";"26884";"de:06435:26884";"Wiegehäuschen";"Biebergemünd-Roßbach Wiegehäuschen";"3521091";"5558558";"9,29413073890334";"50,1628083254542";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Roßbach";"06";"4";"35";"003";"050"
"3022751";"22751";"de:06435:22751";"Altes Forsthaus";"Biebergemünd-Wirtheim Altes Forsthaus";"3518510";"5565847";"9,2583639482265";"50,2284228544133";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Wirtheim";"06";"4";"35";"003";"060"
"3011056";"11056";"de:06435:11056";"Bahnhof";"Biebergemünd-Wirtheim Bahnhof";"3518517";"5565556";"9,25844787396312";"50,2258065451982";"KVG MKK";"1";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Wirtheim";"06";"4";"35";"003";"060"
"3026534";"26534";"de:06435:26534";"Friedhof";"Biebergemünd-Wirtheim Friedhof";"3519037";"5565062";"9,26571011445098";"50,2213490087103";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Wirtheim";"06";"4";"35";"003";"060"
"3026695";"26695";"de:06435:26695";"Gewerbegebiet Zehn Morgen";"Biebergemünd-Wirtheim Gewerbegebiet Zehn Morgen";"3520082";"5565791";"9,28039125442431";"50,227868225241";"KVG MKK";"0";"09.01.2012";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Wirtheim";"06";"4";"35";"003";"060"
"3026786";"26786";"de:06435:26786";"Sauwirt";"Biebergemünd-Wirtheim Sauwirt";"3518141";"5565870";"9,25319381047025";"50,2286410352342";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Wirtheim";"06";"4";"35";"003";"060"
"3026785";"26785";"de:06435:26785";"Sportplatz";"Biebergemünd-Wirtheim Sportplatz";"3518656";"5565146";"9,2603756224585";"50,2221162837429";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Biebergemünd";"Wirtheim";"06";"4";"35";"003";"060"
"3022753";"22753";"de:06435:22753";"Abzw. Busbahnhof";"Birstein Abzweig Busbahnhof";"3522155";"5579573";"9,31024841188576";"50,351692649232";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026643";"26643";"de:06435:26643";"Büdinger Straße";"Birstein Büdinger Straße";"3521712";"5579801";"9,30403721094948";"50,3537587891402";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026625";"26625";"de:06435:26625";"Busbahnhof";"Birstein Busbahnhof";"3522293";"5579496";"9,31218281481359";"50,3509952379079";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026647";"26647";"de:06435:26647";"Freizeitbad";"Birstein Freizeitbad";"3522393";"5580458";"9,31364492115906";"50,3596395988741";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026748";"26748";"de:06435:26748";"Friedhof";"Birstein Friedhof";"3521994";"5580173";"9,30802127166369";"50,3570925336382";"KVG MKK";"0";"09.02.2015";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3022867";"22867";"de:06435:22867";"Katharinenstraße";"Birstein Katharinenstraße";"3522622";"5579501";"9,31680561671588";"50,3510276612672";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026641";"26641";"de:06435:26641";"Lauterbacher Straße";"Birstein Lauterbacher Straße";"3521997";"5579830";"9,30804343231582";"50,3540089327318";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026646";"26646";"de:06435:26646";"Schule";"Birstein Schule";"3522250";"5580415";"9,31163284673161";"50,3592584522546";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3026642";"26642";"de:06435:26642";"Spessartstraße";"Birstein Spessartstraße";"3522302";"5580097";"9,31234478440427";"50,3563977453595";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Birstein";"06";"4";"35";"004";"010"
"3022761";"22761";"de:06435:22761";"Grundweg";"Birstein-Bösgesäß Grundweg";"3519437";"5582519";"9,27221120098858";"50,3782723495111";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Bösgesäß";"06";"4";"35";"004";"020"
"3022754";"22754";"de:06435:22754";"Dorfplatz";"Birstein-Böß Gesäß Dorfplatz";"3519192";"5582330";"9,26875730128442";"50,3765813127676";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Böß-Gesäß";"06";"4";"35";"004";"030"
"3015762";"15762";"de:06435:15762";"Hirtenweg";"Birstein-Böß Gesäß Hirtenweg";"3519089";"5582431";"9,26731446507133";"50,377492623241";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Böß-Gesäß";"06";"4";"35";"004";"030"
"3026780";"26780";"de:06435:26780";"Aderbornstraße";"Birstein-Fischborn Aderbornstraße";"3521287";"5583220";"9,29825855537847";"50,3845102387532";"KVG MKK";"0";"03.06.2015";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Fischborn";"06";"4";"35";"004";"040"
"3022755";"22755";"de:06435:22755";"Friedhof";"Birstein-Fischborn Friedhof";"3521231";"5583368";"9,29747953156404";"50,3858427387713";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Fischborn";"06";"4";"35";"004";"040"
"3026650";"26650";"de:06435:26650";"Riedstraße";"Birstein-Fischborn Riedstraße";"3521286";"5582796";"9,29822054152104";"50,3806986293026";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Fischborn";"06";"4";"35";"004";"040"
"3022763";"22763";"de:06435:22763";"Feuerwehr";"Birstein-Hettersroth Feuerwehr";"3519647";"5578859";"9,2749728329899";"50,3453627900177";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Hettersroth";"06";"4";"35";"004";"050"
"3015760";"15760";"de:06435:15760";"Höfen";"Birstein-Hettersroth Höfen";"3518604";"5579910";"9,26037197201069";"50,3548448824859";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Hettersroth";"06";"4";"35";"004";"050"
"3015759";"15759";"de:06435:15759";"Marktplatz";"Birstein-Hettersroth Marktplatz";"3519327";"5578923";"9,27048057167617";"50,3459487049982";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Hettersroth";"06";"4";"35";"004";"050"
"3026662";"26662";"de:06435:26662";"Schule";"Birstein-Hettersroth Schule";"3519194";"5578830";"9,26860736374883";"50,3451169935592";"KVG MKK";"0";"11.12.2011";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Hettersroth";"06";"4";"35";"004";"050"
"3015763";"15763";"de:06435:15763";"Lindenallee";"Birstein-Illnhausen Lindenallee";"3519352";"5584768";"9,27113178262531";"50,3984930770242";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Illnhausen";"06";"4";"35";"004";"060"
"3022756";"22756";"de:06435:22756";"Luisenstraße";"Birstein-Illnhausen Luisenstraße";"3519461";"5584992";"9,272676365207";"50,4005031839091";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Illnhausen";"06";"4";"35";"004";"060"
"3026521";"26521";"de:06435:26521";"Kreisstraße";"Birstein-Kirchbracht Kreisstraße";"3520003";"5585271";"9,28031433332862";"50,4029931554565";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Kirchbracht";"06";"4";"35";"004";"070"
"3026518";"26518";"de:06435:26518";"Mühlgasse";"Birstein-Lichenroth Mühlgasse";"3523117";"5589039";"9,32434608039799";"50,4367521385117";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Lichenroth";"06";"4";"35";"004";"080"
"3026520";"26520";"de:06435:26520";"Am Denkmal";"Birstein-Mauswinkel Am Denkmal";"3520459";"5585065";"9,28671703367263";"50,4011256094946";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Mauswinkel";"06";"4";"35";"004";"090"
"3022762";"22762";"de:06435:22762";"Hofgut Entenfang";"Birstein-Mauswinkel Hofgut Entenfang";"3520797";"5584294";"9,29142841415858";"50,3941827019222";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Mauswinkel";"06";"4";"35";"004";"090"
"3026781";"26781";"de:06435:26781";"Fischborner Straße";"Birstein-Oberreichenbach Fischborner Straße";"3523355";"5582857";"9,32731223696349";"50,3811686310528";"KVG MKK";"0";"28.01.2016";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Oberreichenbach";"06";"4";"35";"004";"100"
"3026914";"26914";"de:06435:26914";"Radmühler Straße";"Birstein-Oberreichenbach Radmühler Straße";"3523393";"5582757";"9,32784027223206";"50,3802681528623";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Oberreichenbach";"06";"4";"35";"004";"100"
"3026929";"26929";"de:06435:26929";"Alte Schule";"Birstein-Obersotzbach Alte Schule";"3523466";"5579192";"9,32864473536961";"50,3482168544915";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Obersotzbach";"06";"4";"35";"004";"110"
"3026938";"26938";"de:06435:26938";"Am Denkmal";"Birstein-Obersotzbach Am Denkmal";"3523489";"5579174";"9,32896674963788";"50,3480541234912";"KVG MKK";"0";"02.12.2025";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Obersotzbach";"06";"4";"35";"004";"110"
"3022725";"22725";"de:06435:22725";"Birkenhöfe";"Birstein-Obersotzbach Birkenhöfe";"3524883";"5579153";"9,34855002004294";"50,3478081835242";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Obersotzbach";"06";"4";"35";"004";"110"
"3022758";"22758";"de:06435:22758";"Dorfgemeinschaftshaus";"Birstein-Unterreichenbach DGH";"3522957";"5581469";"9,32163218849324";"50,3687065377834";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Unterreichenbach";"06";"4";"35";"004";"120"
"3026784";"26784";"de:06435:26784";"Johannes-Schleich-Straße";"Birstein-Unterreichenbach Johannes-Schleich-Straße";"3522571";"5581145";"9,31618741551982";"50,3658087680949";"KVG MKK";"0";"13.12.2015";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Unterreichenbach";"06";"4";"35";"004";"120"
"3026915";"26915";"de:06435:26915";"Sotzbacherstraße";"Birstein-Unterreichenbach Sotzbacher Straße";"3523102";"5581567";"9,3236762231731";"50,3695818665867";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Unterreichenbach";"06";"4";"35";"004";"120"
"3026704";"26704";"de:06435:26704";"Dorfgemeinschaftshaus";"Birstein-Untersotzbach Dorfgemeinschaftshaus";"3523163";"5578406";"9,32433956717411";"50,341162873174";"KVG MKK";"0";"09.12.2012";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Untersotzbach";"06";"4";"35";"004";"130"
"3026930";"26930";"de:06435:26930";"Fuldaer Straße";"Birstein-Untersotzbach Fuldaer Straße";"3523065";"5578204";"9,32295059943333";"50,339350777547";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Untersotzbach";"06";"4";"35";"004";"130"
"3026519";"26519";"de:06435:26519";"Am Erlenborn";"Birstein-Völzberg Am Erlenborn";"3521385";"5590704";"9,30006207368301";"50,4517854081012";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Völzberg";"06";"4";"35";"004";"140"
"3026516";"26516";"de:06435:26516";"Dorfstraße";"Birstein-Wettges Dorfstraße";"3524256";"5586356";"9,34020490777434";"50,4125870884075";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Wettges";"06";"4";"35";"004";"150"
"3026517";"26517";"de:06435:26517";"Birsteiner Straße";"Birstein-Wüstwillenroth Birsteiner Straße";"3523238";"5587365";"9,32594568847866";"50,4216987221935";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Birstein";"Wüstwillenroth";"06";"4";"35";"004";"160"
"3026618";"26618";"de:06435:26618";"Alte Schule";"Brachttal-Hellstein Alte Schule";"3521329";"5575897";"9,29843525614269";"50,318676576387";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Hellstein";"06";"4";"35";"005";"010"
"3026617";"26617";"de:06435:26617";"Hochstraße";"Brachttal-Hellstein Hochstraße";"3521594";"5575947";"9,3021588835773";"50,3191164377924";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Hellstein";"06";"4";"35";"005";"010"
"3022678";"22678";"de:06435:22678";"Kirchweg";"Brachttal-Hellstein Kirchweg";"3521381";"5576037";"9,29917328632621";"50,319933271996";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Hellstein";"06";"4";"35";"005";"010"
"3026525";"26525";"de:06435:26525";"Eisenhammer";"Brachttal-Neuenschmidten Eisenhammer";"3520365";"5576034";"9,28490743148617";"50,3199422109303";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Neuenschmidten";"06";"4";"35";"005";"020"
"3026598";"26598";"de:06435:26598";"Feldstraße";"Brachttal-Neuenschmidten Feldstraße";"3520888";"5575392";"9,2922154341246";"50,3141524700075";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Neuenschmidten";"06";"4";"35";"005";"020"
"3022674";"22674";"de:06435:22674";"Mehrzweckhalle";"Brachttal-Neuenschmidten Mehrzweckhalle";"3520607";"5575451";"9,28827359603047";"50,3146927403561";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Neuenschmidten";"06";"4";"35";"005";"020"
"3026524";"26524";"de:06435:26524";"Schächtelburg";"Brachttal-Neuenschmidten Schächtelburg";"3519652";"5576929";"9,27494268291733";"50,3280122715939";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Neuenschmidten";"06";"4";"35";"005";"020"
"3026600";"26600";"de:06435:26600";"Schule";"Brachttal-Neuenschmidten Schule";"3520771";"5574960";"9,29054911252381";"50,3102729823955";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Neuenschmidten";"06";"4";"35";"005";"020"
"3026596";"26596";"de:06435:26596";"Alte Post";"Brachttal-Schlierbach Alte Post";"3520982";"5574879";"9,29350667747561";"50,3095373487406";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Brachttal";"Schlierbach";"06";"4";"35";"005";"030"
